fact_id,area,page_title,page_url,claim,quote,tier,gap_flag,last_verified,page_fingerprint
OA-1360,indicators,CCI,https://docs.optionalpha.com/technical-documentation/indicators/cci,"CCI is calculated as (Typical Price minus Moving Average) divided by (0.015 times Mean Deviation), per the source code comment.", * CCI = (Typical Price − MA) / 0.015 * Mean Deviation,DOCUMENTED,,2026-08-04,0ced337fae4df40ee3275044772903b4d760d36e027d5c28345b4708bff461d8
OA-1361,indicators,CCI,https://docs.optionalpha.com/technical-documentation/indicators/cci,"Per the CCI source code comment, Typical Price is the sum over P bars of (High + Low + Close) / 3.", *     Typical Price = ∑P((H + L + C) / 3)),DOCUMENTED,,2026-08-04,0ced337fae4df40ee3275044772903b4d760d36e027d5c28345b4708bff461d8
OA-1362,indicators,CCI,https://docs.optionalpha.com/technical-documentation/indicators/cci,"Per the CCI source code comment, P represents the number of bars (period) used in the calculation.", *     P = number of bars (period),DOCUMENTED,,2026-08-04,0ced337fae4df40ee3275044772903b4d760d36e027d5c28345b4708bff461d8
OA-1363,indicators,CCI,https://docs.optionalpha.com/technical-documentation/indicators/cci,"Per the CCI source code comment, MA (Moving Average) is defined as the sum of Typical Price over P bars divided by P.", *     MA = Moving Average = (∑P Typical Price) / P,DOCUMENTED,,2026-08-04,0ced337fae4df40ee3275044772903b4d760d36e027d5c28345b4708bff461d8
OA-1364,indicators,CCI,https://docs.optionalpha.com/technical-documentation/indicators/cci,"Per the CCI source code comment, Mean Deviation is the sum over P bars of the absolute value of (Typical Price minus MA), divided by P.", *     Mean Deviation=(∑P | Typical Price - MA |) / P,DOCUMENTED,,2026-08-04,0ced337fae4df40ee3275044772903b4d760d36e027d5c28345b4708bff461d8
OA-1365,indicators,CCI,https://docs.optionalpha.com/technical-documentation/indicators/cci,"The page does not state a default lookback period (number of bars, P) for CCI on the platform.",,DOCS-SILENT,no default numeric period/lookback value given for CCI,2026-08-04,0ced337fae4df40ee3275044772903b4d760d36e027d5c28345b4708bff461d8
OA-1366,indicators,CCI,https://docs.optionalpha.com/technical-documentation/indicators/cci,"The page does not state specific numeric overbought/oversold threshold levels for CCI (e.g. +100/-100), despite describing CCI as used to determine overbought/oversold conditions.",,DOCS-SILENT,no specific overbought/oversold numeric threshold values given for CCI,2026-08-04,0ced337fae4df40ee3275044772903b4d760d36e027d5c28345b4708bff461d8
OA-1367,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,The Chande Momentum Oscillator (CMO) is a technical momentum indicator developed by Tushar Chande.,The Chande momentum oscillator is a technical momentum developed by Tushar Chande.,DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1368,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,"The CMO formula calculates the difference between the sum of recent gains and the sum of recent losses, then divides that result by the sum of all price movements over the same time period.",His formula calculates the difference between the sum of recent gains and the sum of recent losses and then divides the result by the sum of all price movements over the same time period.,DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1369,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,The CMO oscillates between +100 and -100.,The indicator oscillates between +100 and -100 and is similar to other momentum indicators such as Welles Wilder’s RSI.,DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1370,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,The CMO is similar to Welles Wilder's RSI momentum indicator.,is similar to other momentum indicators such as Welles Wilder’s RSI,DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1371,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,The CMO measures momentum on both up days and down days.,It measures momentum on both up and down days and does not smooth results.,DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1372,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,The CMO does not smooth its results.,It measures momentum on both up and down days and does not smooth results.,DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1373,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,"Because the CMO does not smooth results, this method triggers more frequent oversold and overbought occurrences than smoothed indicators.",This method triggers more frequent oversold and overbought occurrences.,DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1374,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,An instrument is considered overbought when the CMO is above +50.,An instrument is considered to be overbought when the Chande momentum oscillator is above +50 and oversold when it is below -50.,DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1375,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,An instrument is considered oversold when the CMO is below -50.,An instrument is considered to be overbought when the Chande momentum oscillator is above +50 and oversold when it is below -50.,DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1376,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,The CMO can be used as a confirmation signal when it crosses above or below the 0 line.,The oscillator can be used as a confirmation signal when it crosses above or below the 0 line.,DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1377,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,Trend strength can be measured using the CMO because the oscillator's value denotes the strength or weakness of the expected trend.,Trend strength can also be measured using the CMO as the oscillator's value denotes the strength or weakness of the expected trend.,DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1378,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,The chosen time frame affects the signals generated by the CMO indicator.,Bear in mind that the chosen time frame will affect the signals generated by the indicator.,DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1379,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,The source code for the CMO function is provided as a link to https://app.optionalpha.com/ta/CMO.txt.,The source code for the CMO function is available [here](https://app.optionalpha.com/ta/CMO.txt).,DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1380,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,"The CMO calculation is described in the source code comment as mostly identical to RSI, differing only in the last calculation step.","/* CMO calculation is mostly identical to RSI.
 * 
 * The only difference is in the last step of calculation:",DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1381,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,"The source code comment states that RSI is computed as gain divided by (gain plus loss), while CMO is computed as (gain minus loss) divided by (gain plus loss)."," *   RSI = gain / (gain+loss)
 *   CMO = (gain-loss) / (gain+loss)",DOCUMENTED,,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1382,indicators,CMO,https://docs.optionalpha.com/technical-documentation/indicators/cmo,The default lookback period used for the CMO calculation is not stated on the page.,,DOCS-SILENT,page does not specify a default time period/lookback for the CMO calculation,2026-08-04,b1f95f55c454bb52fb51fd11d469850138c0528fd4bdd07f5d3a721384e98595
OA-1383,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,The directional movement index (DX) is an indicator that identifies which direction the price of an asset is moving.,The directional movement index (DX) is an indicator that identifies which direction the price of an asset is moving.,DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1384,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,The DX indicator is generally part of the Directional Movement Index (DMI).,The DX indicator is generally part of the Directional Movement Index (DMI),DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1385,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,The DX indicator functions by comparing prior highs and lows and drawing two lines.,The indicator functions by comparing prior highs and lows and drawing two lines.,DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1386,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,"One of the two lines drawn by DX is a negative directional movement line, labeled -DI.",A negative directional movement line (-DI) and a positive directional movement line (+DI).,DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1387,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,"The other of the two lines drawn by DX is a positive directional movement line, labeled +DI.",A negative directional movement line (-DI) and a positive directional movement line (+DI).,DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1388,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,"An optional third line called the Directional Index (DX), sometimes called the Average Directional Index (ADX), can be used to gauge the strength of the uptrend or downtrend.",An optional third line called the Directional Index (DX) or sometimes Average Directional Index (ADX) can also be used to gauge the strength of the uptrend or downtrend.,DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1389,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,The page states the source code for the DX function is available but does not provide a clickable link URL for it (unlike CMO and MACD pages).,The source code for the DX function is available here.,DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1390,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,The one-period directional movement (DM1) is based on the largest part of today's range that is outside of yesterday's range.," * The DM1 (one period) is base on the largest part of
 * today's range that is outside of yesterdays range.",DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1391,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,The source code comment documents 7 distinct cases explaining how +DM and -DM are calculated for one period.," * The following 7 cases explain how the +DM and -DM are
 * calculated on one period:",DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1392,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,"In cases 3 and 4 of the DM calculation, the rule is that the smallest delta between (C-A) and (B-D) determines which of +DM or -DM is zero."," * In case 3 and 4, the rule is that the smallest delta between
 * (C-A) and (B-D) determine which of +DM or -DM is zero.",DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1393,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,"In case 7 of the DM calculation, (C-A) and (B-D) are equal, so both +DM and -DM are zero."," * In case 7, (C-A) and (B-D) are equal, so both +DM and -DM are
 * zero.",DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1394,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,"The DM calculation rules remain the same when A equals B and C equals D, i.e. when the highs equal the lows."," * The rules remain the same when A=B and C=D (when the highs
 * equal the lows).",DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1395,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,"When calculating DM over a period greater than 1, the one-period DM values for the desired period are initially summed."," * When calculating the DM over a period > 1, the one-period DM
 * for the desired period are initialy sum. In other word,",DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1396,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,"For a -DM14, the calculation sums the -DM1 values for the first 14 days, which is actually 13 values because there is no DM for the first day."," * for a -DM14, sum the -DM1 for the first 14 days (that's 
 * 13 values because there is no DM for the first day!)",DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1397,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,Subsequent DM values after the initial period sum are calculated using Wilder's smoothing approach.," * Subsequent DM are calculated using the Wilder's
 * smoothing approach:",DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1398,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,The DX14 calculation is 100 multiplied by the absolute difference between -DI14 and +DI14 divided by the sum of -DI14 and +DI14., *    DX14 = 100 * (diffDI / sumDI),DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1399,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,"The DX source code comment cites ""New Concepts In Technical Trading Systems"" by J. Welles Wilder Jr as its reference."," * Reference:
 *    New Concepts In Technical Trading Systems, J. Welles Wilder Jr",DOCUMENTED,,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1400,indicators,DX,https://docs.optionalpha.com/technical-documentation/indicators/dx,The page does not state what overbought or oversold threshold values apply to the DX indicator.,,DOCS-SILENT,page gives no interpretation thresholds (e.g. trend-strength levels) for DX/ADX values,2026-08-04,0c381636cb7d0c196350471c73c43f9b6b4b3dd47798b4a62cc1ad8f3e642c5f
OA-1401,indicators,EMA,https://docs.optionalpha.com/technical-documentation/indicators/ema,An exponential moving average (EMA) is the weighted average of a set of data points where new data points receive greater weight in the average calculation.,An exponential moving average (EMA) is the weighted average of a set of data points where new data points receive greater weight in the average calculation.,DOCUMENTED,,2026-08-04,712e3d10059b12214521b1b875186204bbc661a20817d82ca24be369d9d34291
OA-1402,indicators,EMA,https://docs.optionalpha.com/technical-documentation/indicators/ema,The EMA is described as a technical indicator of a trend.,An exponential moving average is a technical indicator of a trend that responds faster to new data points than a simple moving average because a multiplier is used to give preference to the new data points and reduce lag in responsiveness to price movements.,DOCUMENTED,,2026-08-04,712e3d10059b12214521b1b875186204bbc661a20817d82ca24be369d9d34291
OA-1403,indicators,EMA,https://docs.optionalpha.com/technical-documentation/indicators/ema,The EMA responds faster to new data points than a simple moving average.,An exponential moving average is a technical indicator of a trend that responds faster to new data points than a simple moving average because a multiplier is used to give preference to the new data points and reduce lag in responsiveness to price movements.,DOCUMENTED,,2026-08-04,712e3d10059b12214521b1b875186204bbc661a20817d82ca24be369d9d34291
OA-1404,indicators,EMA,https://docs.optionalpha.com/technical-documentation/indicators/ema,The EMA's faster response is achieved because a multiplier is used to give preference to new data points and reduce lag in responsiveness to price movements.,because a multiplier is used to give preference to the new data points and reduce lag in responsiveness to price movements,DOCUMENTED,,2026-08-04,712e3d10059b12214521b1b875186204bbc661a20817d82ca24be369d9d34291
OA-1405,indicators,EMA,https://docs.optionalpha.com/technical-documentation/indicators/ema,The page states the source code for the EMA function is available but does not provide a clickable link URL or embed the actual source code/formula on the page.,The source code for the EMA function is available here.,DOCUMENTED,,2026-08-04,712e3d10059b12214521b1b875186204bbc661a20817d82ca24be369d9d34291
OA-1406,indicators,EMA,https://docs.optionalpha.com/technical-documentation/indicators/ema,The page does not state a default lookback period (e.g. number of periods) used for the EMA calculation.,,DOCS-SILENT,page does not specify a default period/lookback for the EMA,2026-08-04,712e3d10059b12214521b1b875186204bbc661a20817d82ca24be369d9d34291
OA-1407,indicators,EMA,https://docs.optionalpha.com/technical-documentation/indicators/ema,The page does not specify the exact multiplier/smoothing constant formula used to weight new data points in the EMA.,,DOCS-SILENT,page does not give the smoothing constant/multiplier formula for the EMA,2026-08-04,712e3d10059b12214521b1b875186204bbc661a20817d82ca24be369d9d34291
OA-1408,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,Gamma is an option greek that measures the rate at which an option contract's delta will change based on a plus or minus $1 change in the underlying price.,Gamma is an option greek that measures the rate at which the delta for an option contract will change based on +/- $1 change in the underlying price.,DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1409,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,Market makers seek to maintain a delta-neutral (delta = 0) portfolio.,"Since market makers seek to maintain a delta neutral (delta = 0) portfolio, gamma ""exposure"" gives insight into specific strikes where there is a high amount of gamma that could cause market makers to re-hedge to maintain a delta neutral portfolio.",DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1410,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,Gamma exposure gives insight into specific strikes where a high amount of gamma could cause market makers to re-hedge in order to maintain a delta-neutral portfolio.,"gamma ""exposure"" gives insight into specific strikes where there is a high amount of gamma that could cause market makers to re-hedge to maintain a delta neutral portfolio",DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1411,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,GEX insight can help traders make timely trades in anticipation of predictable price action.,This insight can help traders make timely trades in anticipation of predictable price action.,DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1412,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,Option Alpha's charts calculate gamma exposure (GEX) based on a plus or minus 1% move in the underlying price.,The charts in Option Alpha calculate gamma exposure (GEX) based on a +/- 1% move in the underlying price.,DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1413,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"The 'Call vs Put' view displays the direct call vs put GEX to highlight the amount of call strike and put strike gamma exposure, open interest and volume for each strike price.","The 'Call vs Put' view displays the direct call vs put GEX to highlight the amount of call strike and put strike gamma exposure, open interest and volume for each strike price.",DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1414,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"In the Call vs Put view, green bars represent call GEX.",The green bars represent call GEX and the red bars put GEX.,DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1415,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"In the Call vs Put view, red bars represent put GEX.",The green bars represent call GEX and the red bars put GEX.,DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1416,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"Absolute Gamma is the total gamma for a strike price, calculated by summing the positive call GEX and negative put GEX into one positive GEX value.",Absolute Gamma is total Gamma for a strike price calculated by summing the positive call gex and negative put gex into 1 positive gex value.,DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1417,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,The page gives a worked example where 9.6b call gamma exposure and -1b put gamma exposure produce an absolute gamma of 10.6b.,"For example, if there is 9.6b call gamma exposure and -1b put gamma exposure, the absolute gamma is 10.6b.",DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1418,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,Net Gamma Exposure shows the combined total of positive call GEX and negative put GEX.,Net Gamma Exposure shows the combined total of positive call gex and negative put gex.,DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1419,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,The page gives a worked example where 9.6b call gamma exposure and -1b put gamma exposure produce a net GEX of 8.6b.,"For example, if there is 9.6b call gamma exposure and -1b put gamma exposure, the net GEX is 8.6b.",DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1420,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"In the Daily Volume background chart colors, orange shading shows the total put volume for the day.",The orange shading shows the total put volume for the day; the blue shading shows total call volume for the day.,DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1421,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"In the Daily Volume background chart colors, blue shading shows the total call volume for the day.",The orange shading shows the total put volume for the day; the blue shading shows total call volume for the day.,DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1422,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"In the Daily Volume background chart colors, grey shading marks where put volume and call volume overlap.",Grey is where they overlap.,DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1423,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,The GEX ratio is the ratio of negative to positive gamma exposure.,"The GEX ratio is the ratio of negative to positive gamma exposure, and it flips based on current ratio.",DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1424,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,The GEX ratio flips based on the current ratio.,"The GEX ratio is the ratio of negative to positive gamma exposure, and it flips based on current ratio.",DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1425,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"The GEX ratio only includes displayed bars, so it can be adjusted for only the bars closest to the current price.",It only includes displayed bars so it can be adjusted for only closest to the current price.,DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1426,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"In the GEX ratio example, 2b negative and 3b positive gamma yields a 3b/2b = 1.5x positive-to-negative GEX ratio, shown in green.",2b neg and 3b pos = 3b / 2b = 1.5x positive to negative GEX ratio (green)\,DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1427,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"In the GEX ratio example, 3b negative and 2b positive gamma yields a -3b/2b = -1.5x negative-to-positive GEX ratio, shown in red.",3b neg and 2b pos = -3b / 2b = -1.5x negative to positive GEX ratio (red),DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1428,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,GEX Sentiment is the percentage of bars nearest to the current price that are positive.,GEX sentiment is the % of bars nearest to the current price that are positive.,DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1429,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"The page shows an example chart with 8.2 times as much negative gamma as positive gamma, where only 43% of the included bars are positive.","In this chart, there is 8.2 times as much negative gamma as positive and only 43% of the included bars are positive:",DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1430,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"The page shows a second example chart with 6.5x as much positive gamma as negative gamma, where 55% of 40 bars nearest the money are positive, with a net total gamma of 14.6b.","In this chart, there is 6.5x as much positive gamma as negative and 55% of 40 bars nearest the money are positive with a net total gamma of 14.6b:",DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1431,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"The page links to a YouTube ""Gamma Exposure playlist"" for more information on how to use gamma exposure as a trader.","For more information about how we use gamma exposure to trade, check out this [**Gamma Exposure playlist**](https://www.youtube.com/playlist?list=PLhKnvfWKsu413dNhE8LrDNLlGL61bhwFt) on YouTube.",DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1432,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"The page does not state exactly how many bars/strikes are included by default when computing the GEX ratio or GEX sentiment, nor how a user adjusts that ""closest to current price"" range.",,DOCS-SILENT,"page does not specify the default or configurable number of strikes/bars used for GEX ratio and GEX sentiment calculations (the second example mentions ""40 bars"" but it is unclear if that is a fixed default or example-specific)",2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1433,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"The page does not explain what specific ratio threshold or mechanism causes the GEX ratio color/direction to ""flip.""",,DOCS-SILENT,page does not define the threshold or rule that triggers the GEX ratio to flip between positive/negative or green/red,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1434,indicators,GEX,https://docs.optionalpha.com/technical-documentation/indicators/gex,"GEX is described as an options-market-structure concept derived from options greeks (gamma), open interest, and volume, rather than a price-series-based technical indicator like the other pages in this batch (CMO, DX, EMA, KAMA, MACD).",Gamma is an option greek that measures the rate at which the delta for an option contract will change based on +/- $1 change in the underlying price.,DOCUMENTED,,2026-08-04,7a7651dbd55d9462ad78b6c6e00411c37198ce3a0c3396565513c010895a1e78
OA-1435,indicators,KAMA,https://docs.optionalpha.com/technical-documentation/indicators/kama,The Kaufman Adaptive Moving Average (KAMA) indicator belongs to the group of adaptive moving averages.,The Kaufman Adaptive Moving Average (KAMA) indicator belongs to the group of adaptive moving averages.,DOCUMENTED,,2026-08-04,4d04b0be762fe95bf0542dd5fc3f5b96627cf125bdd54b4a40eb81cf73f2704d
OA-1436,indicators,KAMA,https://docs.optionalpha.com/technical-documentation/indicators/kama,"Like all moving averages, KAMA can be used to visualize the trend.","Like all moving averages, the KAMA can be used to visualize the trend.",DOCUMENTED,,2026-08-04,4d04b0be762fe95bf0542dd5fc3f5b96627cf125bdd54b4a40eb81cf73f2704d
OA-1437,indicators,KAMA,https://docs.optionalpha.com/technical-documentation/indicators/kama,KAMA is described as a powerful trend-following indicator based around the Exponential Moving Average (EMA).,This powerful trend-following indicator is based around the Exponential Moving Average (EMA) and is responsive to both trend and volatility.,DOCUMENTED,,2026-08-04,4d04b0be762fe95bf0542dd5fc3f5b96627cf125bdd54b4a40eb81cf73f2704d
OA-1438,indicators,KAMA,https://docs.optionalpha.com/technical-documentation/indicators/kama,KAMA is responsive to both trend and volatility.,This powerful trend-following indicator is based around the Exponential Moving Average (EMA) and is responsive to both trend and volatility.,DOCUMENTED,,2026-08-04,4d04b0be762fe95bf0542dd5fc3f5b96627cf125bdd54b4a40eb81cf73f2704d
