window_start,window_end,date,bot,trade_id,rule,severity,axis,tier,observed,threshold,detail,verify_by
2026-03-05,2026-07-02,2026-05-12,IC-SPX-FastPT25-S2,T00390,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-13,IC-SPX-FastPT25-S2,T00369,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-13,IC-SPX-FastPT25-S2,T00371,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-14,QQQ-IC-0DTE-HedgeB-S2,T00351,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=-0.0588,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-14,QQQ-IC-0DTE-HedgeC-S3,T00350,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=-0.0588,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-15,IC-SPX-FastPT25-S2,T00324,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=-0.0833,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-18,IC-SPX-FastPT25-S2,T00305,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-18,QQQ-IC-0DTE-Fortress-S2,T00295,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-18,QQQ-IC-0DTE-HedgeB-S2,T00301,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=-0.1154,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-18,QQQ-IC-0DTE-HedgeC-S3,T00300,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=-0.1154,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-19,IC-SPX-Fortress-Defang,T00269,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-19,IC-SPX-Fortress-Defang,T00270,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-19,IC-SPX-Fortress-Unstopped,T00271,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-19,IC-SPX-Fortress-Unstopped,T00272,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-19,QQQ-IC-0DTE-Fortress-S2,T00268,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-20,IC-SPX-FastPT25-S2,T00258,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-05-22,QQQ-IC-0DTE-HedgeB-S2,T00202,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-06-22,IC-SPX-FastPT25-S2-130PM,T00111,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-06-24,IC-SPX-FastPT25-S2-130PM,T00102,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-06-25,IC-SPX-FastPT25-S2-130PM,T00086,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-06-25,IC-SPX-FastPT25-S2-130PM,T00089,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-06-26,IC-SPX-FastPT25-S2-130PM,T00064,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=-0.1200,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-06-26,IC-SPX-FastPT25-S2-130PM,T00066,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-06-26,IC-SPX-FastPT25-S2-130PM,T00067,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-06-26,IC-SPX-FastPT25-S2-130PM,T00068,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-06-30,DIR-SPX-Put-Control,T00050,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=-0.0286,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-06-30,IC-SPX-FastPT25-S2-130PM,T00041,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-06-30,IC-SPX-FastPT25-S2-130PM,T00042,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-06-30,IC-SPX-Fortress-Defang,T00046,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-06-30,IC-SPX-Fortress-Unstopped,T00048,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-07-01,DIR-SPX-Put-Control,T00022,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-07-01,IC-SPX-FastPT25-S2,T00024,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-07-01,IC-SPX-FastPT25-S2,T00030,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-07-01,IC-SPX-FastPT25-S2-130PM,T00015,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-07-01,IC-SPX-FastPT25-S2-130PM,T00016,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-07-01,IC-SPX-FastPT25-S2-130PM,T00017,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-07-01,IC-SPX-FastPT25-S2-130PM,T00019,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-07-02,IC-SPX-FastPT25-S2,T00002,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,2026-07-02,IC-SPX-FastPT25-S2-130PM,T00007,NEVER_IN_PROFIT,INFO,FIRE,S,mfe=+0.0000,mfe > 0,"the position was never in profit for a single recorded mark — an entry-side question, not an exit-side one",entry timestamp vs the tape; the C1 regime inputs for that morning
2026-03-05,2026-07-02,,(fleet),,BACKSTOP_CAUGHT_IT,SKIPPED,MECHANICS,C,no declared config,data/bots_config_v2.csv present,Tier C cannot run without the captured declared config. This is NOT a pass — the fleet is unaudited on this rule.,Phase 4: build data/bots_config_v2.csv from the bookmarklet capture
2026-03-05,2026-07-02,,1-45pm-Sandwich-Paper-v1,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=9,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,60min-ORB-10W-Paper-v1,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=12,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,DIR-SPX-CallVIXdrop,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=2,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,DIR-SPX-Put-Control,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=5,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,Friday 14 DTE Broken Wing IB (B-70),,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=7,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,Opening Range Breakout 60m,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=19,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,QQQ long call,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=6,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,QQQ-IC-0DTE-Fortress-NoFilter,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=8,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,QQQ-IC-0DTE-Fortress-S2,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=16,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,QQQ-IC-0DTE-InverseFilter-HoldToExp,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=3,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,QQQ-IC-0DTE-Range075-PT50,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=5,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,QQQ-IC-0DTE-Range075-PT50-Wide2-155PM,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=10,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,QQQ-IC-0DTE-VIX25-Range075-PT50,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=1,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,Tasty Condor,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=3,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,Trendy-Paper-v1,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=14,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,Weekly-IB-SPY-Paper-v1,,EXPIRY_RATIO_FLIP,SKIPPED,MECHANICS,S,n=18,n >= 20,too few positions to evaluate a flip — NOT a pass,
2026-03-05,2026-07-02,,(fleet),,PT_DECLARED_NOT_TAKEN,SKIPPED,MECHANICS,C,no declared config,data/bots_config_v2.csv present,Tier C cannot run without the captured declared config. This is NOT a pass — the fleet is unaudited on this rule.,Phase 4: build data/bots_config_v2.csv from the bookmarklet capture
2026-03-05,2026-07-02,,(fleet),,PT_NEVER_FIRES,SKIPPED,MECHANICS,C,no declared config,data/bots_config_v2.csv present,Tier C cannot run without the captured declared config. This is NOT a pass — the fleet is unaudited on this rule.,Phase 4: build data/bots_config_v2.csv from the bookmarklet capture
2026-03-05,2026-07-02,,(fleet),,REMOVED_EXIT_FIRED,SKIPPED,MECHANICS,C,no declared config,data/bots_config_v2.csv present,Tier C cannot run without the captured declared config. This is NOT a pass — the fleet is unaudited on this rule.,Phase 4: build data/bots_config_v2.csv from the bookmarklet capture
2026-03-05,2026-07-02,,(fleet),,TIME_EXIT_MISSED,SKIPPED,MECHANICS,C,no declared config,data/bots_config_v2.csv present,Tier C cannot run without the captured declared config. This is NOT a pass — the fleet is unaudited on this rule.,Phase 4: build data/bots_config_v2.csv from the bookmarklet capture
